date,agent,ticker,side,shares,price,fee,note,notional,cash_after,equity_after
2025-09-29,MeanReversionAgent,300750,SELL,5,397.37,1.98685,MeanReversionAgent: own strategy blended with communicated beliefs.,1986.85,11565.72857000006,81513.12857000006
2025-09-29,MeanReversionAgent,600036,BUY,176,40.68,7.159680000000001,MeanReversionAgent: own strategy blended with communicated beliefs.,7159.68,4398.888890000059,81505.96889000006
2025-09-29,MeanReversionAgent,600519,SELL,2,1460.86,2.9217199999999997,MeanReversionAgent: own strategy blended with communicated beliefs.,2921.72,7317.687170000059,81503.04717000006
2025-09-29,MeanReversionAgent,601318,SELL,217,56.01,12.15417,MeanReversionAgent: own strategy blended with communicated beliefs.,12154.17,19459.70300000006,81490.89300000007
2025-09-29,LowVolatilityAgent,000002,SELL,382,6.81,2.60142,LowVolatilityAgent: own strategy blended with communicated beliefs.,2601.42,5369.506280000012,87602.06628000001
2025-09-29,LowVolatilityAgent,000858,SELL,11,121.92,1.34112,LowVolatilityAgent: own strategy blended with communicated beliefs.,1341.1200000000001,6709.285160000012,87600.72516000002
2025-09-29,LowVolatilityAgent,002415,BUY,104,31.22,3.24688,LowVolatilityAgent: own strategy blended with communicated beliefs.,3246.88,3459.158280000012,87597.47828000001
2025-09-29,LowVolatilityAgent,300750,SELL,1,397.37,0.39737,LowVolatilityAgent: own strategy blended with communicated beliefs.,397.37,3856.1309100000117,87597.08091
2025-09-29,LowVolatilityAgent,600036,BUY,36,40.68,1.46448,LowVolatilityAgent: own strategy blended with communicated beliefs.,1464.48,2390.1864300000116,87595.61643000001
2025-09-29,LowVolatilityAgent,601318,SELL,54,56.01,3.02454,LowVolatilityAgent: own strategy blended with communicated beliefs.,3024.54,5411.701890000011,87592.59189000001
2025-09-29,LowVolatilityAgent,601899,BUY,78,28.77,2.24406,LowVolatilityAgent: own strategy blended with communicated beliefs.,2244.06,3165.3978300000113,87590.34783000003
2025-09-29,DrawdownBuyerAgent,000002,BUY,205,6.81,1.39605,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1396.05,2785.669409999959,69329.72940999996
2025-09-29,DrawdownBuyerAgent,000858,BUY,3,121.92,0.36576,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,365.76,2419.543649999959,69329.36364999996
2025-09-29,DrawdownBuyerAgent,002415,SELL,46,31.22,1.4361199999999998,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1436.12,3854.227529999959,69327.92752999996
2025-09-29,DrawdownBuyerAgent,300750,SELL,5,397.37,1.98685,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1986.85,5839.090679999958,69325.94067999996
2025-09-29,DrawdownBuyerAgent,600036,BUY,69,40.68,2.8069200000000003,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,2806.92,3029.3637599999583,69323.13375999995
2025-09-29,DrawdownBuyerAgent,601318,SELL,35,56.01,1.96035,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,1960.35,4987.753409999958,69321.17340999996
2025-09-29,RandomAgent,000002,BUY,312,6.81,2.12472,RandomAgent: own strategy blended with communicated beliefs.,2124.72,8953.22286,79261.23285999999
2025-09-29,RandomAgent,002415,BUY,14,31.22,0.43707999999999997,RandomAgent: own strategy blended with communicated beliefs.,437.08,8515.70578,79260.79578
2025-09-29,RandomAgent,002594,SELL,49,108.61,5.321890000000001,RandomAgent: own strategy blended with communicated beliefs.,5321.89,13832.27389,79255.47389000001
2025-09-29,RandomAgent,300750,SELL,1,397.37,0.39737,RandomAgent: own strategy blended with communicated beliefs.,397.37,14229.24652,79255.07652
2025-09-29,RandomAgent,600036,BUY,17,40.68,0.69156,RandomAgent: own strategy blended with communicated beliefs.,691.56,13536.99496,79254.38496
2025-09-29,RandomAgent,601318,BUY,53,56.01,2.96853,RandomAgent: own strategy blended with communicated beliefs.,2968.5299999999997,10565.49643,79251.41643
2025-09-29,RandomAgent,601899,SELL,122,28.77,3.5099400000000003,RandomAgent: own strategy blended with communicated beliefs.,3509.94,14071.92649,79247.90649000001
2025-09-29,CommitteeTeamAgent,000002,BUY,686,6.81,4.67166,CommitteeTeamAgent: own strategy blended with communicated beliefs.,4671.66,401.18744000004517,87485.35744000005
2025-09-29,CommitteeTeamAgent,000333,SELL,61,73.73,4.497530000000001,CommitteeTeamAgent: own strategy blended with communicated beliefs.,4497.530000000001,4894.219910000046,87480.85991000004
2025-09-29,CommitteeTeamAgent,000858,BUY,9,121.92,1.09728,CommitteeTeamAgent: own strategy blended with communicated beliefs.,1097.28,3795.8426300000465,87479.76263000004
2025-09-29,CommitteeTeamAgent,002415,BUY,14,31.22,0.43707999999999997,CommitteeTeamAgent: own strategy blended with communicated beliefs.,437.08,3358.3255500000464,87479.32555000005
2025-09-29,CommitteeTeamAgent,002594,BUY,5,108.61,0.5430499999999999,CommitteeTeamAgent: own strategy blended with communicated beliefs.,543.05,2814.7325000000465,87478.78250000004
2025-09-29,CommitteeTeamAgent,600519,SELL,1,1460.86,1.4608599999999998,CommitteeTeamAgent: own strategy blended with communicated beliefs.,1460.86,4274.131640000046,87477.32164000005
2025-09-29,CommitteeTeamAgent,601318,SELL,66,56.01,3.69666,CommitteeTeamAgent: own strategy blended with communicated beliefs.,3696.66,7967.094980000046,87473.62498000005
2025-09-29,CommitteeTeamAgent,601899,BUY,45,28.77,1.29465,CommitteeTeamAgent: own strategy blended with communicated beliefs.,1294.65,6671.150330000046,87472.33033000004
2025-09-29,DynamicTeamAgent,000002,BUY,685,6.81,4.6648499999999995,DynamicTeamAgent: own strategy blended with communicated beliefs.,4664.849999999999,1551.8237299999955,86751.33373
2025-09-29,DynamicTeamAgent,000333,SELL,60,73.73,4.4238,DynamicTeamAgent: own strategy blended with communicated beliefs.,4423.8,5971.199929999996,86746.90993000001
2025-09-29,DynamicTeamAgent,000858,BUY,9,121.92,1.09728,DynamicTeamAgent: own strategy blended with communicated beliefs.,1097.28,4872.822649999996,86745.81265
2025-09-29,DynamicTeamAgent,002415,BUY,14,31.22,0.43707999999999997,DynamicTeamAgent: own strategy blended with communicated beliefs.,437.08,4435.305569999997,86745.37557
2025-09-29,DynamicTeamAgent,600036,BUY,89,40.68,3.62052,DynamicTeamAgent: own strategy blended with communicated beliefs.,3620.52,811.1650499999969,86741.75505
2025-09-29,DynamicTeamAgent,601318,SELL,66,56.01,3.69666,DynamicTeamAgent: own strategy blended with communicated beliefs.,3696.66,4504.128389999997,86738.05839
2025-09-29,DynamicTeamAgent,601899,BUY,45,28.77,1.29465,DynamicTeamAgent: own strategy blended with communicated beliefs.,1294.65,3208.1837399999968,86736.76374
2025-09-29,TruthfulReporterAgent,002415,BUY,94,31.22,2.9346799999999997,TruthfulReporterAgent: own strategy blended with communicated beliefs.,2934.68,8102.760239999879,93555.20023999987
2025-09-29,TruthfulReporterAgent,600036,BUY,76,40.68,3.0916799999999998,TruthfulReporterAgent: own strategy blended with communicated beliefs.,3091.68,5007.988559999879,93552.10855999988
2025-09-29,TruthfulReporterAgent,601318,SELL,55,56.01,3.0805499999999997,TruthfulReporterAgent: own strategy blended with communicated beliefs.,3080.5499999999997,8085.458009999879,93549.02800999988
2025-09-29,TruthfulReporterAgent,601899,SELL,62,28.77,1.78374,TruthfulReporterAgent: own strategy blended with communicated beliefs.,1783.74,9867.41426999988,93547.24426999986
2025-09-29,PersuaderAgent,000333,SELL,111,73.73,8.184030000000002,PersuaderAgent: own strategy blended with communicated beliefs.,8184.030000000001,22424.535759999944,74275.81575999994
2025-09-29,PersuaderAgent,000858,BUY,144,121.92,17.55648,PersuaderAgent: own strategy blended with communicated beliefs.,17556.48,4850.499279999945,74258.25927999995
2025-09-29,PersuaderAgent,002415,SELL,69,31.22,2.1541799999999998,PersuaderAgent: own strategy blended with communicated beliefs.,2154.18,7002.525099999945,74256.10509999993
2025-09-29,PersuaderAgent,002594,SELL,6,108.61,0.65166,PersuaderAgent: own strategy blended with communicated beliefs.,651.66,7653.533439999945,74255.45343999992
2025-09-29,PersuaderAgent,300750,SELL,6,397.37,2.3842200000000005,PersuaderAgent: own strategy blended with communicated beliefs.,2384.2200000000003,10035.369219999946,74253.06921999995
2025-09-29,PersuaderAgent,600036,BUY,103,40.68,4.19004,PersuaderAgent: own strategy blended with communicated beliefs.,4190.04,5841.139179999946,74248.87917999993
2025-09-29,PersuaderAgent,600519,SELL,3,1460.86,4.38258,PersuaderAgent: own strategy blended with communicated beliefs.,4382.58,10219.336599999946,74244.49659999994
2025-09-29,PersuaderAgent,601318,SELL,150,56.01,8.4015,PersuaderAgent: own strategy blended with communicated beliefs.,8401.5,18612.435099999944,74236.09509999995
2025-09-29,FreeRiderAgent,000002,SELL,365,6.81,2.4856499999999997,FreeRiderAgent: own strategy blended with communicated beliefs.,2485.6499999999996,4791.337560000082,83588.33756000009
2025-09-29,FreeRiderAgent,000858,SELL,11,121.92,1.34112,FreeRiderAgent: own strategy blended with communicated beliefs.,1341.1200000000001,6131.116440000082,83586.99644000009
2025-09-29,FreeRiderAgent,002415,BUY,99,31.22,3.0907799999999996,FreeRiderAgent: own strategy blended with communicated beliefs.,3090.7799999999997,3037.245660000082,83583.90566000009
2025-09-29,FreeRiderAgent,300750,SELL,1,397.37,0.39737,FreeRiderAgent: own strategy blended with communicated beliefs.,397.37,3434.2182900000817,83583.50829000009
2025-09-29,FreeRiderAgent,600036,BUY,35,40.68,1.4238,FreeRiderAgent: own strategy blended with communicated beliefs.,1423.8,2008.9944900000817,83582.08449000008
2025-09-29,FreeRiderAgent,601318,SELL,51,56.01,2.8565099999999997,FreeRiderAgent: own strategy blended with communicated beliefs.,2856.5099999999998,4862.647980000082,83579.22798000008
2025-09-29,FreeRiderAgent,601899,BUY,74,28.77,2.12898,FreeRiderAgent: own strategy blended with communicated beliefs.,2128.98,2731.5390000000816,83577.09900000007
2025-09-29,ContrarianAgent,000002,BUY,264,6.81,1.7978399999999999,ContrarianAgent: own strategy blended with communicated beliefs.,1797.84,13827.221679999962,66024.70167999995
2025-09-29,ContrarianAgent,000858,BUY,4,121.92,0.48768,ContrarianAgent: own strategy blended with communicated beliefs.,487.68,13339.053999999962,66024.21399999996
2025-09-29,ContrarianAgent,002415,SELL,50,31.22,1.561,ContrarianAgent: own strategy blended with communicated beliefs.,1561.0,14898.492999999962,66022.65299999996
2025-09-29,ContrarianAgent,300750,SELL,3,397.37,1.1921100000000002,ContrarianAgent: own strategy blended with communicated beliefs.,1192.1100000000001,16089.410889999963,66021.46088999996
2025-09-29,ContrarianAgent,600036,BUY,24,40.68,0.97632,ContrarianAgent: own strategy blended with communicated beliefs.,976.3199999999999,15112.114569999963,66020.48456999996
2025-09-29,ContrarianAgent,601318,SELL,8,56.01,0.44808,ContrarianAgent: own strategy blended with communicated beliefs.,448.08,15559.746489999963,66020.03648999997
2025-09-29,ContrarianAgent,601899,SELL,27,28.77,0.77679,ContrarianAgent: own strategy blended with communicated beliefs.,776.79,16335.759699999962,66019.25969999997
2025-09-29,SocialGraphAgent,000002,BUY,682,6.81,4.64442,社交图谱型：按有向图影响力混合团队与通信信念。,4644.42,995.5728699999572,87741.50286999995
2025-09-29,SocialGraphAgent,000333,SELL,29,73.73,2.13817,社交图谱型：按有向图影响力混合团队与通信信念。,2138.17,3131.604699999957,87739.36469999996
2025-09-29,SocialGraphAgent,000858,BUY,11,121.92,1.34112,社交图谱型：按有向图影响力混合团队与通信信念。,1341.1200000000001,1789.143579999957,87738.02357999996
2025-09-29,SocialGraphAgent,002594,SELL,6,108.61,0.65166,社交图谱型：按有向图影响力混合团队与通信信念。,651.66,2440.151919999957,87737.37191999996
2025-09-29,SocialGraphAgent,300750,SELL,2,397.37,0.79474,社交图谱型：按有向图影响力混合团队与通信信念。,794.74,3234.0971799999575,87736.57717999996
2025-09-29,SocialGraphAgent,601318,SELL,54,56.01,3.02454,社交图谱型：按有向图影响力混合团队与通信信念。,3024.54,6255.6126399999575,87733.55263999997
2025-09-29,SocialGraphAgent,601899,SELL,37,28.77,1.06449,社交图谱型：按有向图影响力混合团队与通信信念。,1064.49,7319.038149999958,87732.48814999996
2025-10-14,MomentumAgent,000002,SELL,223,6.53,1.45619,MomentumAgent: own strategy blended with communicated beliefs.,1456.19,13939.378780000008,92649.10878000002
2025-10-14,MomentumAgent,002415,BUY,332,33.25,11.039,MomentumAgent: own strategy blended with communicated beliefs.,11039.0,2889.3397800000075,92638.06978000002
2025-10-14,MomentumAgent,300750,BUY,6,358.0,2.148,MomentumAgent: own strategy blended with communicated beliefs.,2148.0,739.1917800000074,92635.92178000002
2025-10-14,MomentumAgent,600036,SELL,79,41.26,3.25954,MomentumAgent: own strategy blended with communicated beliefs.,3259.54,3995.4722400000073,92632.66224
2025-10-14,MomentumAgent,601318,SELL,94,56.48,5.30912,MomentumAgent: own strategy blended with communicated beliefs.,5309.12,9299.283120000007,92627.35312000001
2025-10-14,MomentumAgent,601899,SELL,54,29.5,1.593,MomentumAgent: own strategy blended with communicated beliefs.,1593.0,10890.690120000007,92625.76012000002
2025-10-14,MeanReversionAgent,000333,SELL,61,72.6,4.428599999999999,MeanReversionAgent: own strategy blended with communicated beliefs.,4428.599999999999,23883.87440000006,81546.10440000005
2025-10-14,MeanReversionAgent,000858,SELL,85,122.07,10.37595,MeanReversionAgent: own strategy blended with communicated beliefs.,10375.949999999999,34249.448450000054,81535.72845000005
2025-10-14,MeanReversionAgent,002594,BUY,60,105.99,6.3594,MeanReversionAgent: own strategy blended with communicated beliefs.,6359.4,27883.689050000055,81529.36905000005
2025-10-14,MeanReversionAgent,300750,BUY,58,358.0,20.764,MeanReversionAgent: own strategy blended with communicated beliefs.,20764.0,7098.925050000056,81508.60505000004
2025-10-14,MeanReversionAgent,600036,SELL,381,41.26,15.72006,MeanReversionAgent: own strategy blended with communicated beliefs.,15720.06,22803.264990000054,81492.88499000005
2025-10-14,MeanReversionAgent,600519,SELL,4,1451.02,5.80408,MeanReversionAgent: own strategy blended with communicated beliefs.,5804.08,28601.540910000054,81487.08091000005
2025-10-14,MeanReversionAgent,601318,SELL,100,56.48,5.648,MeanReversionAgent: own strategy blended with communicated beliefs.,5648.0,34243.89291000005,81481.43291000006
2025-10-14,MeanReversionAgent,601899,BUY,149,29.5,4.3955,MeanReversionAgent: own strategy blended with communicated beliefs.,4395.5,29843.997410000055,81477.03741000005
2025-10-14,LowVolatilityAgent,000002,SELL,335,6.53,2.1875500000000003,LowVolatilityAgent: own strategy blended with communicated beliefs.,2187.55,5350.760280000012,86253.54028000002
2025-10-14,LowVolatilityAgent,000333,SELL,23,72.6,1.6698,LowVolatilityAgent: own strategy blended with communicated beliefs.,1669.8,7018.890480000013,86251.87048000001
2025-10-14,LowVolatilityAgent,000858,SELL,12,122.07,1.46484,LowVolatilityAgent: own strategy blended with communicated beliefs.,1464.84,8482.265640000012,86250.40564000001
2025-10-14,LowVolatilityAgent,002415,BUY,189,33.25,6.28425,LowVolatilityAgent: own strategy blended with communicated beliefs.,6284.25,2191.7313900000127,86244.12139000001
2025-10-14,LowVolatilityAgent,600036,SELL,46,41.26,1.8979599999999999,LowVolatilityAgent: own strategy blended with communicated beliefs.,1897.9599999999998,4087.793430000013,86242.22343000001
2025-10-14,LowVolatilityAgent,600519,SELL,1,1451.02,1.45102,LowVolatilityAgent: own strategy blended with communicated beliefs.,1451.02,5537.3624100000125,86240.77241000002
2025-10-14,LowVolatilityAgent,601318,SELL,69,56.48,3.89712,LowVolatilityAgent: own strategy blended with communicated beliefs.,3897.12,9430.585290000012,86236.87529000003
2025-10-14,LowVolatilityAgent,601899,BUY,174,29.5,5.133,LowVolatilityAgent: own strategy blended with communicated beliefs.,5133.0,4292.452290000012,86231.74229000002
2025-10-14,DrawdownBuyerAgent,000002,BUY,152,6.53,0.9925600000000001,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,992.5600000000001,3994.2008499999583,68311.85084999996
2025-10-14,DrawdownBuyerAgent,000858,SELL,5,122.07,0.61035,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,610.3499999999999,4603.940499999958,68311.24049999994
2025-10-14,DrawdownBuyerAgent,002415,BUY,28,33.25,0.931,DrawdownBuyerAgent: own strategy blended with communicated beliefs.,931.0,3672.009499999958,68310.30949999994
